,날짜,종가,전일비,시가,고가,저가,거래량
376,2016.07.26,27150.0,150.0,26750.0,27400.0,26200.0,112.0
377,2016.07.25,27000.0,200.0,27000.0,27000.0,27000.0,1.0
378,2016.07.22,26800.0,150.0,26900.0,26900.0,26300.0,119.0
379,2016.07.21,26950.0,450.0,26500.0,27600.0,26500.0,57.0
380,2016.07.20,26500.0,250.0,27300.0,27300.0,26500.0,16.0
381,2016.07.19,26250.0,250.0,26000.0,26250.0,25800.0,323.0
382,2016.07.18,26000.0,250.0,26450.0,26450.0,25550.0,244.0
383,2016.07.15,26250.0,700.0,25550.0,26450.0,25550.0,146.0
384,2016.07.14,25550.0,100.0,25450.0,25600.0,25200.0,201.0
385,2016.07.13,25450.0,150.0,25600.0,25600.0,25200.0,95.0
386,2016.07.12,25600.0,0.0,25700.0,25700.0,25100.0,82.0
387,2016.07.11,25600.0,150.0,25400.0,25700.0,25400.0,671.0
388,2016.07.08,25450.0,350.0,25000.0,25800.0,25000.0,165.0
389,2016.07.07,25800.0,150.0,25950.0,25950.0,25300.0,37.0
390,2016.07.06,25950.0,350.0,26200.0,26200.0,24750.0,40.0
391,2016.07.05,25600.0,650.0,24900.0,25600.0,24850.0,211.0
392,2016.07.04,24950.0,450.0,24500.0,25050.0,24400.0,125.0
393,2016.07.01,24500.0,0.0,24500.0,25100.0,24500.0,586.0
394,2016.06.30,24500.0,50.0,24800.0,24800.0,23850.0,126.0
395,2016.06.29,24550.0,50.0,24600.0,24800.0,23600.0,115.0
396,2016.06.28,24600.0,550.0,24800.0,24800.0,23950.0,199.0
397,2016.06.27,24050.0,1050.0,24900.0,24900.0,24000.0,203.0
398,2016.06.24,25100.0,400.0,25550.0,25600.0,24200.0,1385.0
399,2016.06.23,24700.0,300.0,24500.0,25300.0,23750.0,205.0
400,2016.06.22,24400.0,150.0,24200.0,24450.0,23900.0,231.0
401,2016.06.21,24250.0,250.0,23750.0,24300.0,23750.0,92.0
402,2016.06.20,24000.0,650.0,23650.0,24800.0,23350.0,327.0
403,2016.06.17,23350.0,50.0,23250.0,23400.0,22300.0,956.0
404,2016.06.16,23300.0,1000.0,24300.0,24500.0,23300.0,753.0
405,2016.06.15,24300.0,0.0,23600.0,24800.0,23600.0,181.0
406,2016.06.14,24300.0,300.0,24600.0,25200.0,24300.0,762.0
407,2016.06.13,24600.0,950.0,25500.0,25500.0,24600.0,555.0
408,2016.06.10,25550.0,450.0,25550.0,25950.0,25300.0,1017.0
409,2016.06.09,26000.0,150.0,26150.0,26250.0,25700.0,400.0
410,2016.06.08,26150.0,200.0,26250.0,26250.0,25900.0,281.0
411,2016.06.07,26350.0,400.0,26750.0,26750.0,26100.0,416.0
412,2016.06.03,26750.0,250.0,26500.0,27400.0,26000.0,319.0
413,2016.06.02,26500.0,200.0,26700.0,27050.0,26100.0,159.0
414,2016.06.01,26700.0,300.0,27250.0,27500.0,26550.0,464.0
415,2016.05.31,27000.0,500.0,26050.0,27200.0,25950.0,1344.0
416,2016.05.30,26500.0,550.0,26250.0,26750.0,25700.0,227.0
417,2016.05.27,25950.0,300.0,25650.0,26400.0,25400.0,292.0
418,2016.05.26,25650.0,400.0,26000.0,26750.0,25650.0,436.0
419,2016.05.25,26050.0,300.0,26350.0,26700.0,26050.0,728.0
420,2016.05.24,26350.0,300.0,26350.0,26400.0,26050.0,189.0
421,2016.05.23,26050.0,400.0,26000.0,26850.0,25750.0,411.0
422,2016.05.20,26450.0,250.0,26000.0,26600.0,25750.0,614.0
423,2016.05.19,26700.0,150.0,26500.0,26850.0,25700.0,1231.0
424,2016.05.18,26850.0,50.0,26900.0,26900.0,26400.0,856.0
425,2016.05.17,26900.0,200.0,26500.0,27050.0,26400.0,250.0
426,2016.05.16,26700.0,200.0,26300.0,26850.0,26300.0,177.0
427,2016.05.13,26500.0,450.0,26950.0,27300.0,26300.0,449.0
428,2016.05.12,26950.0,100.0,27050.0,27200.0,26500.0,232.0
429,2016.05.11,27050.0,150.0,27000.0,27400.0,26100.0,314.0
430,2016.05.10,26900.0,200.0,27000.0,27050.0,26500.0,275.0
431,2016.05.09,27100.0,150.0,27250.0,27350.0,26400.0,1069.0
432,2016.05.04,27250.0,50.0,27300.0,27800.0,26800.0,551.0
433,2016.05.03,27300.0,300.0,27000.0,27300.0,26400.0,638.0
434,2016.05.02,27000.0,150.0,26850.0,27200.0,26450.0,528.0
435,2016.04.29,26850.0,150.0,26550.0,27000.0,26100.0,493.0
436,2016.04.28,27000.0,200.0,27200.0,27200.0,26850.0,280.0
437,2016.04.27,27200.0,350.0,26850.0,27300.0,26600.0,1522.0
438,2016.04.26,26850.0,200.0,27050.0,27350.0,26500.0,896.0
439,2016.04.25,27050.0,350.0,26300.0,27350.0,26300.0,456.0
440,2016.04.22,26700.0,0.0,26700.0,27350.0,26200.0,261.0
441,2016.04.21,26700.0,350.0,27050.0,27100.0,26700.0,426.0
442,2016.04.20,27050.0,50.0,27000.0,27150.0,26750.0,459.0
443,2016.04.19,27000.0,150.0,27150.0,27150.0,26650.0,259.0
444,2016.04.18,27150.0,100.0,27250.0,27250.0,26550.0,710.0
445,2016.04.15,27250.0,900.0,26350.0,27350.0,25700.0,1025.0
446,2016.04.14,26350.0,100.0,26200.0,26700.0,25150.0,2567.0
447,2016.04.12,26450.0,700.0,27150.0,27300.0,26150.0,1772.0
448,2016.04.11,27150.0,250.0,26350.0,27750.0,26300.0,2205.0
449,2016.04.08,26900.0,300.0,27200.0,28100.0,26650.0,2363.0
450,2016.04.07,27200.0,850.0,26700.0,27850.0,26250.0,1140.0
451,2016.04.06,26350.0,1200.0,28400.0,28400.0,26300.0,3906.0
452,2016.04.05,27550.0,2050.0,25000.0,29800.0,25000.0,18797.0
453,2016.04.04,25500.0,300.0,25700.0,26050.0,25350.0,1425.0
454,2016.04.01,25800.0,50.0,25600.0,26200.0,25600.0,177.0
455,2016.03.31,25750.0,300.0,26050.0,26450.0,25600.0,2203.0
456,2016.03.30,26050.0,500.0,25550.0,26350.0,25550.0,550.0
457,2016.03.29,25550.0,450.0,25150.0,25600.0,25050.0,905.0
458,2016.03.28,25100.0,300.0,25700.0,25900.0,25100.0,3374.0
459,2016.03.25,25400.0,100.0,25900.0,25900.0,25000.0,800.0
460,2016.03.24,25300.0,250.0,25950.0,26000.0,25050.0,611.0
461,2016.03.23,25550.0,200.0,25150.0,25650.0,25150.0,1341.0
462,2016.03.22,25350.0,350.0,26150.0,26150.0,25150.0,1310.0
463,2016.03.21,25700.0,600.0,26450.0,26450.0,25350.0,4019.0
464,2016.03.18,26300.0,600.0,25650.0,26700.0,25500.0,3730.0
465,2016.03.17,25700.0,950.0,24900.0,26700.0,24700.0,5963.0
466,2016.03.16,24750.0,50.0,24700.0,24850.0,24200.0,562.0
467,2016.03.15,24700.0,200.0,24800.0,24800.0,24450.0,4025.0
468,2016.03.14,24500.0,200.0,24800.0,25000.0,24300.0,8486.0
469,2016.03.11,24300.0,300.0,24350.0,24350.0,24000.0,2670.0
470,2016.03.10,24000.0,0.0,24000.0,24100.0,23700.0,365.0
471,2016.03.09,24000.0,100.0,24300.0,24300.0,23650.0,144.0
472,2016.03.08,23900.0,500.0,24400.0,24400.0,23850.0,1332.0
473,2016.03.07,24400.0,250.0,24200.0,24450.0,23900.0,887.0
474,2016.03.04,24150.0,250.0,24300.0,24300.0,23500.0,57.0
475,2016.03.03,23900.0,50.0,23950.0,24200.0,23350.0,675.0
476,2016.03.02,23850.0,300.0,24300.0,24750.0,23850.0,1061.0
477,2016.02.29,24150.0,900.0,23250.0,24400.0,23250.0,3122.0
478,2016.02.26,23250.0,100.0,23150.0,23400.0,23000.0,1119.0
479,2016.02.25,23150.0,50.0,23150.0,23150.0,22500.0,276.0
480,2016.02.24,23100.0,50.0,23050.0,23250.0,22700.0,1674.0
481,2016.02.23,23050.0,450.0,23200.0,23500.0,22500.0,2637.0
482,2016.02.22,23500.0,50.0,23450.0,23700.0,22800.0,3005.0
483,2016.02.19,23450.0,700.0,22700.0,23800.0,22250.0,3875.0
484,2016.02.18,22750.0,50.0,22700.0,23200.0,22250.0,1479.0
485,2016.02.17,22700.0,700.0,22550.0,22950.0,21600.0,2824.0
486,2016.02.16,22000.0,750.0,21300.0,22600.0,21300.0,7127.0
487,2016.02.15,21250.0,100.0,21250.0,21950.0,21150.0,1099.0
488,2016.02.12,21150.0,1050.0,21600.0,22200.0,20900.0,1836.0
489,2016.02.11,22200.0,750.0,23100.0,23100.0,22200.0,2467.0
490,2016.02.05,22950.0,200.0,22700.0,23250.0,22550.0,1622.0
491,2016.02.04,22750.0,0.0,22650.0,23000.0,22500.0,1497.0
492,2016.02.03,22750.0,150.0,22900.0,23150.0,22500.0,2120.0
493,2016.02.02,22900.0,100.0,23250.0,24750.0,22800.0,17824.0
494,2016.02.01,23000.0,50.0,23350.0,23800.0,22700.0,3586.0
495,2016.01.29,23050.0,200.0,23450.0,23450.0,22550.0,4555.0
496,2016.01.28,23250.0,50.0,23600.0,23600.0,22850.0,4617.0
497,2016.01.27,23300.0,250.0,23750.0,25400.0,23200.0,14551.0
498,2016.01.26,23550.0,950.0,24700.0,25000.0,23000.0,13236.0
499,2016.01.25,24500.0,150.0,24100.0,27600.0,23900.0,63851.0
500,2016.01.22,24350.0,200.0,24950.0,24950.0,23900.0,9498.0
501,2016.01.21,24550.0,200.0,24550.0,27000.0,23500.0,29502.0
502,2016.01.20,24350.0,850.0,24800.0,27800.0,23600.0,44450.0
503,2016.01.19,25200.0,850.0,25500.0,27500.0,24400.0,20032.0
504,2016.01.18,26050.0,950.0,27000.0,29400.0,25600.0,37541.0
505,2016.01.15,27000.0,1850.0,31000.0,31500.0,25500.0,47444.0
506,2016.01.14,28850.0,1300.0,28950.0,35750.0,28100.0,140625.0
507,2016.01.13,30150.0,6950.0,23900.0,30150.0,23150.0,49968.0
508,2016.01.12,23200.0,3450.0,33900.0,34600.0,23200.0,130612.0
509,2016.01.11,26650.0,6150.0,20500.0,26650.0,20200.0,5696.0
510,2016.01.08,20500.0,300.0,20000.0,20800.0,20000.0,285.0
511,2016.01.07,20800.0,250.0,21050.0,21050.0,20400.0,173.0
512,2016.01.06,21050.0,150.0,21400.0,21800.0,20850.0,185.0
513,2016.01.05,21200.0,400.0,21150.0,21500.0,20650.0,231.0
514,2016.01.04,20800.0,550.0,21350.0,22900.0,20100.0,846.0
515,2015.12.30,21350.0,150.0,21050.0,21350.0,20800.0,219.0
516,2015.12.29,21200.0,150.0,21050.0,21300.0,20750.0,28.0
517,2015.12.28,21050.0,400.0,21250.0,22000.0,20650.0,489.0
518,2015.12.24,21450.0,350.0,21550.0,22300.0,21450.0,121.0
519,2015.12.23,21800.0,0.0,21350.0,23100.0,21000.0,1362.0
520,2015.12.22,21800.0,200.0,21950.0,22400.0,21400.0,161.0
521,2015.12.21,22000.0,600.0,22350.0,22750.0,22000.0,259.0
522,2015.12.18,22600.0,50.0,22200.0,22700.0,22000.0,136.0
523,2015.12.17,22550.0,150.0,22350.0,22800.0,22000.0,383.0
524,2015.12.16,22700.0,400.0,22050.0,22700.0,22050.0,31.0
525,2015.12.15,22300.0,0.0,21750.0,22300.0,21750.0,26.0
526,2015.12.14,22300.0,500.0,21850.0,22600.0,21850.0,113.0
527,2015.12.11,22800.0,100.0,22600.0,22900.0,22550.0,12.0
528,2015.12.10,22900.0,650.0,23200.0,23450.0,22300.0,125.0
529,2015.12.09,23550.0,450.0,23300.0,24500.0,23250.0,133.0
530,2015.12.08,24000.0,150.0,23800.0,24150.0,23550.0,59.0
531,2015.12.07,24150.0,350.0,24750.0,24750.0,23800.0,101.0
532,2015.12.04,24500.0,400.0,23800.0,25500.0,23800.0,43.0
533,2015.12.03,24100.0,700.0,24300.0,24500.0,24100.0,50.0
534,2015.12.02,24800.0,400.0,23650.0,25000.0,23600.0,74.0
535,2015.12.01,24400.0,250.0,24000.0,24600.0,23950.0,44.0
536,2015.11.30,24150.0,100.0,23950.0,24950.0,23550.0,122.0
537,2015.11.27,24050.0,200.0,24150.0,24600.0,24050.0,51.0
538,2015.11.26,24250.0,550.0,25500.0,25500.0,24250.0,271.0
539,2015.11.25,24800.0,400.0,25200.0,25200.0,24500.0,54.0
540,2015.11.24,25200.0,900.0,24200.0,25200.0,24200.0,83.0
541,2015.11.23,24300.0,200.0,24350.0,25500.0,24000.0,293.0
542,2015.11.20,24500.0,50.0,24050.0,24500.0,24050.0,25.0
543,2015.11.19,24550.0,150.0,24150.0,24550.0,24150.0,16.0
544,2015.11.18,24700.0,400.0,24300.0,24950.0,24000.0,88.0
545,2015.11.17,24300.0,100.0,23850.0,24300.0,23850.0,72.0
546,2015.11.16,24400.0,50.0,24300.0,24450.0,23600.0,44.0
547,2015.11.13,24450.0,600.0,23850.0,24800.0,23800.0,25.0
548,2015.11.12,23850.0,750.0,24600.0,25450.0,23700.0,489.0
549,2015.11.11,24600.0,50.0,24650.0,24850.0,24200.0,110.0
550,2015.11.10,24650.0,1050.0,25700.0,25700.0,23300.0,305.0
551,2015.11.09,25700.0,850.0,25200.0,26350.0,24800.0,57.0
552,2015.11.06,24850.0,450.0,24750.0,25850.0,24700.0,951.0
553,2015.11.05,25300.0,0.0,24750.0,25300.0,24700.0,54.0
554,2015.11.04,25300.0,0.0,25300.0,25300.0,24850.0,21.0
555,2015.11.03,25300.0,100.0,25200.0,25400.0,24850.0,32.0
556,2015.11.02,25200.0,200.0,25000.0,25600.0,24500.0,290.0
557,2015.10.30,25400.0,150.0,25550.0,25600.0,24850.0,116.0
558,2015.10.29,25250.0,850.0,25550.0,26000.0,25250.0,208.0
559,2015.10.28,26100.0,400.0,25700.0,26200.0,25250.0,76.0
560,2015.10.27,25700.0,200.0,25500.0,26200.0,24850.0,293.0
561,2015.10.26,25500.0,400.0,25550.0,26100.0,25350.0,74.0
562,2015.10.23,25900.0,100.0,25800.0,26150.0,25300.0,99.0
563,2015.10.22,25800.0,400.0,26200.0,26400.0,25350.0,282.0
564,2015.10.21,26200.0,200.0,26400.0,26600.0,25800.0,107.0
565,2015.10.20,26400.0,100.0,26700.0,26700.0,26000.0,7.0
566,2015.10.19,26300.0,0.0,26300.0,26300.0,25800.0,36.0
567,2015.10.16,26300.0,500.0,26400.0,26700.0,25500.0,296.0
568,2015.10.15,25800.0,200.0,25750.0,26900.0,25650.0,162.0
569,2015.10.14,25600.0,400.0,26400.0,28500.0,25300.0,847.0
570,2015.10.13,26000.0,1250.0,27400.0,27400.0,25750.0,1125.0
571,2015.10.12,27250.0,650.0,29800.0,29800.0,27200.0,211.0
572,2015.10.08,27900.0,50.0,28500.0,28500.0,27100.0,63.0
573,2015.10.07,27850.0,250.0,27750.0,27900.0,27750.0,66.0
574,2015.10.06,27600.0,50.0,26350.0,27850.0,26350.0,46.0
575,2015.10.05,27650.0,400.0,27150.0,27650.0,27150.0,42.0
576,2015.10.02,27250.0,450.0,28500.0,28500.0,26400.0,666.0
577,2015.10.01,27700.0,0.0,27700.0,27700.0,27400.0,28.0
578,2015.09.30,27700.0,200.0,26700.0,27700.0,26700.0,6.0
579,2015.09.25,27500.0,100.0,27750.0,27900.0,27500.0,6.0
580,2015.09.24,27400.0,0.0,27100.0,28200.0,27000.0,107.0
581,2015.09.23,27400.0,400.0,27100.0,27900.0,27100.0,100.0
582,2015.09.22,27800.0,0.0,28500.0,28500.0,26750.0,282.0
583,2015.09.21,27800.0,1400.0,29550.0,29550.0,27500.0,196.0
584,2015.09.18,29200.0,750.0,28300.0,29500.0,28100.0,112.0
585,2015.09.17,28450.0,350.0,27900.0,28500.0,27900.0,117.0
586,2015.09.16,28800.0,350.0,28000.0,29300.0,27600.0,383.0
587,2015.09.15,28450.0,500.0,27950.0,29900.0,27950.0,113.0
588,2015.09.14,27950.0,950.0,27450.0,28400.0,27100.0,63.0
589,2015.09.11,27000.0,1200.0,28000.0,28700.0,27000.0,113.0
590,2015.09.10,28200.0,200.0,26850.0,28500.0,26850.0,312.0
591,2015.09.09,28400.0,400.0,27600.0,28500.0,27600.0,182.0
592,2015.09.08,28000.0,600.0,28600.0,29400.0,27550.0,12.0
593,2015.09.07,28600.0,1100.0,26450.0,28650.0,26450.0,44.0
594,2015.09.04,27500.0,1500.0,28450.0,28800.0,27500.0,599.0
595,2015.09.03,29000.0,50.0,28650.0,29000.0,28000.0,491.0
596,2015.09.02,28950.0,250.0,27600.0,29200.0,27600.0,190.0
597,2015.09.01,29200.0,200.0,28000.0,29900.0,28000.0,366.0
598,2015.08.31,29400.0,550.0,29750.0,30000.0,28700.0,162.0
599,2015.08.28,29950.0,550.0,30300.0,31300.0,27850.0,270.0
600,2015.08.27,30500.0,1850.0,30000.0,31400.0,28800.0,128.0
601,2015.08.26,28650.0,1650.0,27500.0,28800.0,27300.0,99.0
602,2015.08.25,27000.0,500.0,26750.0,27750.0,25650.0,117.0
603,2015.08.24,26500.0,900.0,26850.0,27000.0,25150.0,379.0
604,2015.08.21,27400.0,3600.0,30850.0,30850.0,26650.0,187.0
605,2015.08.20,31000.0,500.0,30000.0,31200.0,30000.0,18.0
606,2015.08.19,31500.0,150.0,30400.0,31500.0,30400.0,13.0
607,2015.08.18,31650.0,100.0,30650.0,31750.0,29550.0,184.0
608,2015.08.17,31750.0,0.0,31750.0,32100.0,30850.0,59.0
609,2015.08.13,31750.0,100.0,31350.0,32500.0,30850.0,82.0
610,2015.08.12,31650.0,550.0,32200.0,32650.0,30600.0,192.0
611,2015.08.11,32200.0,50.0,32250.0,33100.0,30600.0,135.0
612,2015.08.10,32250.0,400.0,31850.0,32250.0,31500.0,23.0
613,2015.08.07,31850.0,650.0,31200.0,32950.0,30400.0,138.0
614,2015.08.06,31200.0,1400.0,32500.0,33700.0,31000.0,832.0
615,2015.08.05,32600.0,600.0,33200.0,33800.0,30450.0,750.0
616,2015.08.04,33200.0,1400.0,33000.0,35000.0,32150.0,921.0
617,2015.08.03,34600.0,950.0,33650.0,36000.0,33500.0,122.0
618,2015.07.31,33650.0,1150.0,32400.0,34500.0,31050.0,70.0
619,2015.07.30,32500.0,2000.0,33300.0,33300.0,31000.0,219.0
620,2015.07.29,30500.0,950.0,30800.0,33050.0,30500.0,320.0
621,2015.07.28,31450.0,1800.0,32800.0,32800.0,30900.0,235.0
622,2015.07.27,33250.0,150.0,33000.0,33250.0,30700.0,617.0
623,2015.07.24,33100.0,600.0,33800.0,33800.0,31500.0,260.0
624,2015.07.23,32500.0,500.0,32500.0,33000.0,32000.0,65.0
625,2015.07.22,33000.0,350.0,32300.0,33000.0,32000.0,355.0
626,2015.07.21,32650.0,850.0,33400.0,33400.0,32350.0,221.0
627,2015.07.20,33500.0,500.0,34000.0,34300.0,33000.0,424.0
628,2015.07.17,34000.0,100.0,34650.0,34700.0,33500.0,293.0
629,2015.07.16,34100.0,350.0,33850.0,35200.0,33100.0,469.0
630,2015.07.15,33750.0,1050.0,32700.0,33800.0,31800.0,454.0
631,2015.07.14,32700.0,800.0,33350.0,33350.0,31600.0,314.0
632,2015.07.13,33500.0,100.0,32800.0,33900.0,31600.0,660.0
633,2015.07.10,33400.0,350.0,32850.0,33500.0,32200.0,87.0
634,2015.07.09,33050.0,750.0,33350.0,33900.0,31800.0,103.0
635,2015.07.08,33800.0,350.0,32750.0,33850.0,32000.0,221.0
636,2015.07.07,33450.0,500.0,33500.0,33950.0,31900.0,616.0
637,2015.07.06,33950.0,350.0,32900.0,33950.0,31850.0,651.0
638,2015.07.03,33600.0,1700.0,35300.0,36000.0,32900.0,887.0
639,2015.07.02,35300.0,0.0,36000.0,36000.0,34650.0,233.0
640,2015.07.01,35300.0,1300.0,34500.0,35400.0,33200.0,739.0
641,2015.06.30,34000.0,1100.0,31700.0,34000.0,31300.0,1901.0
642,2015.06.29,32900.0,1200.0,33100.0,33850.0,31000.0,2307.0
643,2015.06.26,34100.0,1450.0,33300.0,34900.0,33100.0,2537.0
644,2015.06.25,32650.0,400.0,33300.0,34400.0,31650.0,2709.0
645,2015.06.24,33050.0,850.0,33800.0,35750.0,32250.0,3157.0
646,2015.06.23,33900.0,1950.0,33950.0,38100.0,33000.0,15447.0
647,2015.06.22,31950.0,2550.0,29300.0,34000.0,28600.0,8513.0
648,2015.06.19,29400.0,600.0,28700.0,29500.0,28000.0,371.0
649,2015.06.18,28800.0,200.0,28900.0,28900.0,27800.0,1521.0
650,2015.06.17,28600.0,1100.0,29850.0,30000.0,28000.0,2074.0
651,2015.06.16,29700.0,50.0,29500.0,31000.0,29350.0,1404.0
652,2015.06.15,29650.0,100.0,29850.0,31000.0,29150.0,1153.0
653,2015.06.12,29750.0,850.0,28900.0,31750.0,28900.0,2514.0
654,2015.06.11,28900.0,100.0,28950.0,29000.0,28300.0,345.0
655,2015.06.10,29000.0,500.0,29000.0,29000.0,27750.0,359.0
656,2015.06.09,28500.0,0.0,28700.0,28700.0,28100.0,336.0
657,2015.06.08,28500.0,350.0,28150.0,28500.0,27400.0,877.0
658,2015.06.05,28150.0,900.0,28650.0,28650.0,27250.0,651.0
659,2015.06.04,29050.0,50.0,28900.0,29100.0,28200.0,71.0
660,2015.06.03,29000.0,100.0,29100.0,29900.0,27700.0,219.0
661,2015.06.02,29100.0,850.0,28550.0,29300.0,28500.0,26.0
662,2015.06.01,28250.0,750.0,29000.0,29500.0,28100.0,275.0
663,2015.05.29,29000.0,250.0,28750.0,29200.0,28500.0,2846.0
664,2015.05.28,28750.0,0.0,29000.0,29000.0,28100.0,41.0
665,2015.05.27,28750.0,1050.0,28100.0,28800.0,27600.0,61.0
666,2015.05.26,27700.0,1350.0,28950.0,29150.0,27700.0,467.0
667,2015.05.22,29050.0,250.0,28800.0,29300.0,28550.0,801.0
668,2015.05.21,28800.0,50.0,28850.0,29800.0,28300.0,322.0
669,2015.05.20,28850.0,100.0,28950.0,29000.0,28000.0,281.0
670,2015.05.19,28950.0,50.0,29000.0,29000.0,28100.0,163.0
671,2015.05.18,29000.0,100.0,29100.0,29100.0,28550.0,54.0
672,2015.05.15,29100.0,100.0,29100.0,29100.0,28200.0,291.0
673,2015.05.14,29000.0,550.0,28250.0,29100.0,27500.0,351.0
674,2015.05.13,28450.0,450.0,29100.0,29100.0,28050.0,284.0
675,2015.05.12,28900.0,250.0,28750.0,29200.0,28300.0,792.0
676,2015.05.11,28650.0,200.0,28450.0,29850.0,28100.0,461.0
677,2015.05.08,28450.0,1350.0,28000.0,29950.0,27800.0,630.0
678,2015.05.07,27100.0,700.0,28400.0,28400.0,26950.0,490.0
679,2015.05.06,27800.0,200.0,27950.0,27950.0,27000.0,74.0
680,2015.05.04,27600.0,1500.0,28600.0,29000.0,27600.0,242.0
681,2015.04.30,29100.0,150.0,27900.0,29100.0,27900.0,179.0
682,2015.04.29,28950.0,150.0,29100.0,29100.0,28200.0,254.0
683,2015.04.28,29100.0,600.0,28400.0,29100.0,27600.0,307.0
684,2015.04.27,28500.0,450.0,27850.0,28950.0,27800.0,348.0
685,2015.04.24,28950.0,50.0,28900.0,29000.0,27350.0,407.0
686,2015.04.23,29000.0,850.0,28450.0,29000.0,26300.0,1260.0
687,2015.04.22,28150.0,1250.0,29000.0,29400.0,27400.0,1409.0
688,2015.04.21,29400.0,1800.0,27600.0,29700.0,27500.0,515.0
689,2015.04.20,27600.0,100.0,27200.0,28000.0,27100.0,325.0
690,2015.04.17,27500.0,0.0,27950.0,27950.0,27000.0,132.0
691,2015.04.16,27500.0,200.0,27500.0,27550.0,26800.0,939.0
692,2015.04.15,27300.0,850.0,26000.0,27500.0,26000.0,290.0
693,2015.04.14,26450.0,150.0,26800.0,27100.0,26300.0,168.0
694,2015.04.13,26600.0,650.0,27250.0,27750.0,26600.0,23.0
695,2015.04.10,27250.0,650.0,26550.0,27400.0,26100.0,581.0
696,2015.04.09,26600.0,350.0,26350.0,26700.0,26200.0,162.0
697,2015.04.08,26250.0,250.0,26400.0,26400.0,25700.0,302.0
698,2015.04.07,26000.0,900.0,27400.0,27400.0,26000.0,47.0
699,2015.04.06,26900.0,150.0,26800.0,27300.0,26700.0,36.0
700,2015.04.03,26750.0,0.0,27100.0,27100.0,25800.0,593.0
701,2015.04.02,26750.0,150.0,26600.0,27200.0,25600.0,624.0
702,2015.04.01,26600.0,250.0,26350.0,26800.0,26000.0,61.0
703,2015.03.31,26350.0,400.0,26500.0,26500.0,25900.0,380.0
704,2015.03.30,26750.0,650.0,25400.0,26750.0,25400.0,89.0
705,2015.03.27,26100.0,0.0,26100.0,26250.0,25200.0,98.0
706,2015.03.26,26100.0,400.0,26500.0,26500.0,25200.0,1039.0
707,2015.03.25,26500.0,900.0,27000.0,27000.0,25650.0,453.0
708,2015.03.24,27400.0,600.0,27900.0,27900.0,26800.0,10.0
709,2015.03.23,26800.0,650.0,26500.0,27200.0,25900.0,408.0
710,2015.03.20,26150.0,250.0,26900.0,26900.0,25600.0,542.0
711,2015.03.19,26400.0,150.0,26000.0,26800.0,25800.0,313.0
712,2015.03.18,26250.0,650.0,26200.0,27700.0,25050.0,135.0
713,2015.03.17,25600.0,150.0,25100.0,25850.0,25000.0,311.0
714,2015.03.16,25450.0,250.0,25700.0,27000.0,25400.0,542.0
715,2015.03.13,25700.0,250.0,25700.0,26500.0,25400.0,777.0
716,2015.03.12,25950.0,450.0,27000.0,27000.0,25500.0,215.0
717,2015.03.11,25500.0,150.0,25200.0,26400.0,25200.0,236.0
718,2015.03.10,25650.0,800.0,26300.0,27550.0,25150.0,689.0
719,2015.03.09,26450.0,250.0,25850.0,27100.0,25500.0,1780.0
720,2015.03.06,26200.0,350.0,26000.0,27450.0,25450.0,849.0
721,2015.03.05,25850.0,300.0,26400.0,26400.0,25450.0,1267.0
722,2015.03.04,26150.0,100.0,26400.0,26400.0,25800.0,229.0
723,2015.03.03,26250.0,150.0,26450.0,26450.0,25600.0,552.0
724,2015.03.02,26100.0,50.0,27700.0,27700.0,25350.0,1637.0
725,2015.02.27,26150.0,1250.0,25500.0,27100.0,24600.0,10502.0
726,2015.02.26,24900.0,350.0,25200.0,25500.0,24350.0,2556.0
727,2015.02.25,25250.0,300.0,25750.0,25750.0,24650.0,980.0
728,2015.02.24,24950.0,50.0,24750.0,25400.0,24300.0,298.0
729,2015.02.23,25000.0,0.0,24800.0,25000.0,23750.0,3723.0
730,2015.02.17,25000.0,200.0,25200.0,25250.0,24100.0,2775.0
731,2015.02.16,25200.0,450.0,24650.0,26100.0,24550.0,3009.0
732,2015.02.13,24750.0,1000.0,23950.0,26400.0,23900.0,3335.0
733,2015.02.12,23750.0,850.0,24600.0,25400.0,23600.0,1900.0
734,2015.02.11,24600.0,400.0,24200.0,26750.0,22650.0,15414.0
735,2015.02.10,24200.0,2500.0,22200.0,24200.0,21750.0,11804.0
736,2015.02.09,21700.0,50.0,21500.0,21850.0,21100.0,1125.0
737,2015.02.06,21650.0,1550.0,23500.0,23500.0,21650.0,2987.0
738,2015.02.05,23200.0,2200.0,20700.0,23200.0,20700.0,5956.0
739,2015.02.04,21000.0,250.0,20750.0,21300.0,20650.0,198.0
740,2015.02.03,20750.0,750.0,20800.0,20950.0,20500.0,966.0
741,2015.02.02,21500.0,200.0,20650.0,21500.0,20650.0,1380.0
742,2015.01.30,21300.0,450.0,21700.0,21950.0,21200.0,831.0
743,2015.01.29,21750.0,300.0,21450.0,21900.0,20600.0,906.0
744,2015.01.28,21450.0,350.0,20850.0,21750.0,20500.0,876.0
745,2015.01.27,21800.0,100.0,22100.0,22100.0,20500.0,1114.0
746,2015.01.26,21700.0,1100.0,20700.0,22050.0,20700.0,2394.0
747,2015.01.23,20600.0,300.0,20300.0,20950.0,20100.0,1316.0
748,2015.01.22,20300.0,1300.0,21550.0,22250.0,20000.0,10147.0
